0
1000000.0
1003783.2350056282
1015622.9632345494
1065971.9145935085
1070931.9177388684
1070931.9177388684
1083905.7977388685
1018288.2122826176
1030258.6192236391
1039799.1336529192
780686.718354919
1038972.9536409772
1038972.9536409772
1040261.4536409772
1020049.8756873606
1022825.1601645951
1026757.8526044193
1081813.6591840636
957142.2270242745
957142.2270242745
889359.1070242745
915290.7913712745
903264.2052754374
915001.6405348864
1008696.3286909731
911468.3479590459
911468.3479590459
922589.2379590459
918268.9546411219
