code,date,weight
301113,2025-08-28,0.1
301353,2025-08-28,0.1
001219,2025-08-28,0.1
002790,2025-08-28,0.1
603886,2025-08-28,0.1
300187,2025-08-28,0.1
301103,2025-08-28,0.1
688257,2025-08-28,0.1
301172,2025-08-28,0.1
300795,2025-08-28,0.1
300619,2025-08-28,0.1
000862,2025-08-28,0.1
002641,2025-08-28,0.1
002573,2025-08-28,0.1
688389,2025-08-28,0.1
002585,2025-08-28,0.1
002293,2025-08-28,0.1
002791,2025-08-28,0.1
605016,2025-08-28,0.1
600935,2025-08-28,0.1
603279,2025-08-28,0.1
002960,2025-08-28,0.1
002832,2025-08-28,0.1
301339,2025-08-28,0.1
600395,2025-08-28,0.1
688390,2025-08-28,0.1
603317,2025-08-28,0.1
002060,2025-08-28,0.1
600325,2025-08-28,0.1
603871,2025-08-28,0.1
000591,2025-08-28,0.1
000723,2025-08-28,0.1
600754,2025-08-28,0.1
688568,2025-08-28,0.1
688617,2025-08-28,0.1
300316,2025-08-28,0.1
601865,2025-08-28,0.1
603195,2025-08-28,0.1
601012,2025-08-28,0.1
603886,2025-08-29,0.1
603037,2025-08-29,0.1
688257,2025-08-29,0.1
688533,2025-08-29,0.1
605377,2025-08-29,0.1
002293,2025-08-29,0.1
600955,2025-08-29,0.1
002960,2025-08-29,0.1
600997,2025-08-29,0.1
600639,2025-08-29,0.1
300827,2025-08-29,0.1
603027,2025-08-29,0.1
603505,2025-08-29,0.1
688153,2025-08-29,0.1
600559,2025-08-29,0.1
688005,2025-08-29,0.1
600702,2025-08-29,0.1
300919,2025-08-29,0.1
688599,2025-08-29,0.1
688472,2025-08-29,0.1
601012,2025-08-29,0.1
000858,2025-08-29,0.1
002594,2025-08-29,0.1
603886,2025-08-30,0.1
603037,2025-08-30,0.1
688257,2025-08-30,0.1
688533,2025-08-30,0.1
605377,2025-08-30,0.1
002293,2025-08-30,0.1
600955,2025-08-30,0.1
002960,2025-08-30,0.1
600997,2025-08-30,0.1
600639,2025-08-30,0.1
300827,2025-08-30,0.1
603027,2025-08-30,0.1
603505,2025-08-30,0.1
688153,2025-08-30,0.1
600559,2025-08-30,0.1
688005,2025-08-30,0.1
600702,2025-08-30,0.1
300919,2025-08-30,0.1
688599,2025-08-30,0.1
688472,2025-08-30,0.1
601012,2025-08-30,0.1
000858,2025-08-30,0.1
002594,2025-08-30,0.1
603886,2025-08-31,0.1
603037,2025-08-31,0.1
688257,2025-08-31,0.1
688533,2025-08-31,0.1
605377,2025-08-31,0.1
002293,2025-08-31,0.1
600955,2025-08-31,0.1
002960,2025-08-31,0.1
600997,2025-08-31,0.1
600639,2025-08-31,0.1
300827,2025-08-31,0.1
603027,2025-08-31,0.1
603505,2025-08-31,0.1
688153,2025-08-31,0.1
600559,2025-08-31,0.1
688005,2025-08-31,0.1
600702,2025-08-31,0.1
300919,2025-08-31,0.1
688599,2025-08-31,0.1
688472,2025-08-31,0.1
601012,2025-08-31,0.1
000858,2025-08-31,0.1
002594,2025-08-31,0.1
300845,2025-09-01,0.1
001215,2025-09-01,0.1
603051,2025-09-01,0.1
301103,2025-09-01,0.1
688257,2025-09-01,0.1
002538,2025-09-01,0.1
605377,2025-09-01,0.1
301211,2025-09-01,0.1
002088,2025-09-01,0.1
002242,2025-09-01,0.1
002818,2025-09-01,0.1
002960,2025-09-01,0.1
688639,2025-09-01,0.1
002557,2025-09-01,0.1
601222,2025-09-01,0.1
600916,2025-09-01,0.1
601568,2025-09-01,0.1
688005,2025-09-01,0.1
300573,2025-09-01,0.1
000629,2025-09-01,0.1
603833,2025-09-01,0.1
300919,2025-09-01,0.1
001979,2025-09-01,0.1
603051,2025-09-02,0.1
688257,2025-09-02,0.1
605377,2025-09-02,0.1
600283,2025-09-02,0.1
300938,2025-09-02,0.1
002146,2025-09-02,0.1
300393,2025-09-02,0.1
300080,2025-09-02,0.1
002840,2025-09-02,0.1
301031,2025-09-02,0.1
301207,2025-09-02,0.1
300827,2025-09-02,0.1
603033,2025-09-02,0.1
600559,2025-09-02,0.1
688005,2025-09-02,0.1
600438,2025-09-02,0.1
001215,2025-09-03,0.1
000509,2025-09-03,0.1
603051,2025-09-03,0.1
002538,2025-09-03,0.1
001282,2025-09-03,0.1
001313,2025-09-03,0.1
300938,2025-09-03,0.1
688348,2025-09-03,0.1
002960,2025-09-03,0.1
002531,2025-09-03,0.1
688390,2025-09-03,0.1
688032,2025-09-03,0.1
000591,2025-09-03,0.1
601016,2025-09-03,0.1
601012,2025-09-03,0.1
001215,2025-09-04,0.1
000509,2025-09-04,0.1
603396,2025-09-04,0.1
603703,2025-09-04,0.1
002016,2025-09-04,0.1
600976,2025-09-04,0.1
300393,2025-09-04,0.1
688348,2025-09-04,0.1
002960,2025-09-04,0.1
688408,2025-09-04,0.1
301031,2025-09-04,0.1
300118,2025-09-04,0.1
601222,2025-09-04,0.1
002531,2025-09-04,0.1
603033,2025-09-04,0.1
688032,2025-09-04,0.1
600325,2025-09-04,0.1
300390,2025-09-04,0.1
300144,2025-09-04,0.1
002812,2025-09-04,0.1
002129,2025-09-04,0.1
688599,2025-09-04,0.1
603806,2025-09-04,0.1
601865,2025-09-04,0.1
002459,2025-09-04,0.1
688223,2025-09-04,0.1
601012,2025-09-04,0.1
603908,2025-09-05,0.1
301278,2025-09-05,0.1
002455,2025-09-05,0.1
603396,2025-09-05,0.1
300393,2025-09-05,0.1
600586,2025-09-05,0.1
000048,2025-09-05,0.1
002960,2025-09-05,0.1
603277,2025-09-05,0.1
300861,2025-09-05,0.1
601222,2025-09-05,0.1
002531,2025-09-05,0.1
002865,2025-09-05,0.1
600916,2025-09-05,0.1
600325,2025-09-05,0.1
688032,2025-09-05,0.1
600956,2025-09-05,0.1
002129,2025-09-05,0.1
688599,2025-09-05,0.1
603806,2025-09-05,0.1
601865,2025-09-05,0.1
002459,2025-09-05,0.1
600026,2025-09-05,0.1
688223,2025-09-05,0.1
605117,2025-09-05,0.1
603908,2025-09-06,0.1
301278,2025-09-06,0.1
002455,2025-09-06,0.1
603396,2025-09-06,0.1
300393,2025-09-06,0.1
600586,2025-09-06,0.1
000048,2025-09-06,0.1
002960,2025-09-06,0.1
603277,2025-09-06,0.1
300861,2025-09-06,0.1
601222,2025-09-06,0.1
002531,2025-09-06,0.1
002865,2025-09-06,0.1
600916,2025-09-06,0.1
600325,2025-09-06,0.1
688032,2025-09-06,0.1
600956,2025-09-06,0.1
002129,2025-09-06,0.1
688599,2025-09-06,0.1
603806,2025-09-06,0.1
601865,2025-09-06,0.1
002459,2025-09-06,0.1
600026,2025-09-06,0.1
688223,2025-09-06,0.1
605117,2025-09-06,0.1
603908,2025-09-07,0.1
301278,2025-09-07,0.1
002455,2025-09-07,0.1
603396,2025-09-07,0.1
300393,2025-09-07,0.1
600586,2025-09-07,0.1
000048,2025-09-07,0.1
002960,2025-09-07,0.1
603277,2025-09-07,0.1
300861,2025-09-07,0.1
601222,2025-09-07,0.1
002531,2025-09-07,0.1
002865,2025-09-07,0.1
600916,2025-09-07,0.1
600325,2025-09-07,0.1
688032,2025-09-07,0.1
600956,2025-09-07,0.1
002129,2025-09-07,0.1
688599,2025-09-07,0.1
603806,2025-09-07,0.1
601865,2025-09-07,0.1
002459,2025-09-07,0.1
600026,2025-09-07,0.1
688223,2025-09-07,0.1
605117,2025-09-07,0.1
002088,2025-09-08,0.1
300393,2025-09-08,0.1
002791,2025-09-08,0.1
600586,2025-09-08,0.1
688305,2025-09-08,0.1
002960,2025-09-08,0.1
688408,2025-09-08,0.1
603277,2025-09-08,0.1
002531,2025-09-08,0.1
600325,2025-09-08,0.1
603882,2025-09-08,0.1
688032,2025-09-08,0.1
688005,2025-09-08,0.1
688599,2025-09-08,0.1
688223,2025-09-08,0.1
600905,2025-09-08,0.1
600406,2025-09-08,0.1
300760,2025-09-08,0.1
300833,2025-09-09,0.1
600586,2025-09-09,0.1
001311,2025-09-09,0.1
000402,2025-09-09,0.1
603866,2025-09-09,0.1
600916,2025-09-09,0.1
601966,2025-09-09,0.1
