date,code,weight
2025-07-31,600958,0.1
2025-07-31,600808,0.1
2025-07-31,601728,0.1
2025-08-01,000039,0.1
2025-08-01,600875,0.1
2025-08-01,688385,0.1
2025-08-01,601728,0.1
2025-08-01,688279,0.1
2025-08-01,600801,0.1
2025-08-01,000513,0.1
2025-08-01,601319,0.1
2025-08-01,601600,0.1
2025-08-01,601881,0.1
2025-08-04,000039,0.1
2025-08-04,600875,0.1
2025-08-04,600801,0.1
2025-08-04,688385,0.1
2025-08-04,601319,0.1
2025-08-04,601881,0.1
2025-08-04,601728,0.1
2025-08-04,000488,0.1
2025-08-04,601600,0.1
2025-08-04,601857,0.1
2025-08-05,688180,0.1
2025-08-05,600875,0.1
2025-08-05,000039,0.1
2025-08-05,000488,0.1
2025-08-05,600801,0.1
2025-08-05,300759,0.1
2025-08-05,601881,0.1
2025-08-05,600808,0.1
2025-08-05,688385,0.1
2025-08-05,601319,0.1
2025-08-06,000488,0.1
2025-08-06,000039,0.1
2025-08-06,600875,0.1
2025-08-06,600801,0.1
2025-08-06,601881,0.1
2025-08-06,688180,0.1
2025-08-06,600012,0.1
2025-08-06,601319,0.1
2025-08-06,601600,0.1
2025-08-06,600362,0.1
2025-08-07,000488,0.1
2025-08-07,000039,0.1
2025-08-07,600801,0.1
2025-08-07,600875,0.1
2025-08-07,002466,0.1
2025-08-07,600012,0.1
2025-08-07,600362,0.1
2025-08-07,603906,0.1
2025-08-07,601319,0.1
2025-08-07,601600,0.1
2025-08-08,000488,0.1
2025-08-08,000039,0.1
2025-08-08,600011,0.1
2025-08-08,601600,0.1
2025-08-08,600012,0.1
2025-08-08,002466,0.1
2025-08-08,688180,0.1
2025-08-08,601319,0.1
2025-08-08,601728,0.1
2025-08-08,603906,0.1
2025-08-11,000488,0.1
2025-08-11,603906,0.1
2025-08-11,000039,0.1
2025-08-11,002466,0.1
2025-08-11,688180,0.1
2025-08-11,601618,0.1
2025-08-11,601728,0.1
2025-08-11,601600,0.1
2025-08-11,600012,0.1
2025-08-11,600011,0.1
2025-08-12,000488,0.1
2025-08-12,603906,0.1
2025-08-12,000039,0.1
2025-08-12,002460,0.1
2025-08-12,002202,0.1
2025-08-12,688180,0.1
2025-08-12,601728,0.1
2025-08-12,600012,0.1
2025-08-12,601618,0.1
2025-08-12,601600,0.1
2025-08-13,603906,0.1
2025-08-13,002202,0.1
2025-08-13,601618,0.1
2025-08-13,601728,0.1
2025-08-13,000157,0.1
2025-08-13,600801,0.1
2025-08-13,002460,0.1
2025-08-13,600012,0.1
2025-08-13,601600,0.1
2025-08-13,688180,0.1
2025-08-14,601618,0.1
2025-08-14,603906,0.1
2025-08-14,688180,0.1
2025-08-14,000488,0.1
2025-08-14,002202,0.1
2025-08-14,600362,0.1
2025-08-14,002460,0.1
2025-08-14,601728,0.1
2025-08-14,600011,0.1
2025-08-14,003816,0.1
2025-08-15,603906,0.1
2025-08-15,601618,0.1
2025-08-15,002460,0.1
2025-08-15,600362,0.1
2025-08-15,002466,0.1
2025-08-15,002202,0.1
2025-08-15,601600,0.1
2025-08-15,688180,0.1
2025-08-15,601066,0.1
2025-08-15,000488,0.1
2025-08-18,603906,0.1
2025-08-18,601618,0.1
2025-08-18,002460,0.1
2025-08-18,601633,0.1
2025-08-18,002202,0.1
2025-08-18,688180,0.1
2025-08-18,601456,0.1
2025-08-18,601066,0.1
2025-08-18,600362,0.1
2025-08-18,601727,0.1
2025-08-19,603906,0.1
2025-08-19,601618,0.1
2025-08-19,601633,0.1
2025-08-19,002460,0.1
2025-08-19,688180,0.1
2025-08-19,002466,0.1
2025-08-19,600362,0.1
2025-08-19,601456,0.1
2025-08-19,601088,0.1
2025-08-19,002202,0.1
2025-08-20,603906,0.1
2025-08-20,601618,0.1
2025-08-20,601633,0.1
2025-08-20,688180,0.1
2025-08-20,002460,0.1
2025-08-20,601456,0.1
2025-08-20,000488,0.1
2025-08-20,600362,0.1
2025-08-20,002202,0.1
2025-08-20,688331,0.1
2025-08-21,603906,0.1
2025-08-21,601618,0.1
2025-08-21,601633,0.1
2025-08-21,688180,0.1
2025-08-21,601456,0.1
2025-08-21,600362,0.1
2025-08-21,688331,0.1
2025-08-21,002460,0.1
2025-08-21,601995,0.1
2025-08-21,601066,0.1
2025-08-22,603906,0.1
2025-08-22,601618,0.1
2025-08-22,688180,0.1
2025-08-22,601633,0.1
2025-08-22,601456,0.1
2025-08-22,600362,0.1
2025-08-22,688331,0.1
2025-08-22,002460,0.1
2025-08-22,601066,0.1
2025-08-22,601995,0.1
2025-08-25,603906,0.1
2025-08-25,601618,0.1
2025-08-25,601633,0.1
2025-08-25,688331,0.1
2025-08-25,600362,0.1
2025-08-25,000063,0.1
2025-08-25,002202,0.1
2025-08-25,601066,0.1
2025-08-25,601995,0.1
2025-08-25,000921,0.1
2025-08-26,603906,0.1
2025-08-26,601618,0.1
2025-08-26,601633,0.1
2025-08-26,600362,0.1
2025-08-26,688331,0.1
2025-08-26,601766,0.1
2025-08-26,002202,0.1
2025-08-26,000063,0.1
2025-08-26,601066,0.1
2025-08-26,601995,0.1
2025-08-27,603906,0.1
2025-08-27,601633,0.1
2025-08-27,601618,0.1
2025-08-27,600362,0.1
2025-08-27,688331,0.1
2025-08-27,000063,0.1
2025-08-27,601766,0.1
2025-08-27,002460,0.1
2025-08-27,002202,0.1
2025-08-27,601600,0.1
2025-08-28,603906,0.1
2025-08-28,601633,0.1
2025-08-28,000063,0.1
2025-08-28,600362,0.1
2025-08-28,601618,0.1
2025-08-28,601766,0.1
2025-08-28,000921,0.1
2025-08-28,601319,0.1
2025-08-28,600938,0.1
2025-08-28,601456,0.1
2025-08-29,603906,0.1
2025-08-29,601633,0.1
2025-08-29,600362,0.1
2025-08-29,601766,0.1
2025-08-29,688331,0.1
2025-08-29,601333,0.1
2025-08-29,000063,0.1
2025-08-29,600808,0.1
2025-08-29,600938,0.1
2025-08-29,601298,0.1
2025-09-01,601633,0.1
2025-09-01,600362,0.1
2025-09-01,603906,0.1
2025-09-01,601618,0.1
2025-09-01,600808,0.1
2025-09-01,600956,0.1
2025-09-01,600938,0.1
2025-09-01,688331,0.1
2025-09-01,000921,0.1
2025-09-01,601766,0.1
2025-09-02,601633,0.1
2025-09-02,603906,0.1
2025-09-02,600362,0.1
2025-09-02,688331,0.1
2025-09-02,600808,0.1
2025-09-02,601618,0.1
2025-09-02,000921,0.1
2025-09-02,600956,0.1
2025-09-02,600938,0.1
2025-09-02,601916,0.1
2025-09-03,601633,0.1
2025-09-03,603906,0.1
2025-09-03,600362,0.1
2025-09-03,688185,0.1
2025-09-03,600808,0.1
2025-09-03,600956,0.1
2025-09-03,688279,0.1
2025-09-03,601319,0.1
2025-09-03,601916,0.1
2025-09-03,688236,0.1
2025-09-04,601633,0.1
2025-09-04,600026,0.1
2025-09-04,603906,0.1
2025-09-04,601916,0.1
2025-09-04,688279,0.1
2025-09-04,600938,0.1
2025-09-04,600362,0.1
2025-09-04,600956,0.1
2025-09-04,601088,0.1
2025-09-04,601298,0.1
2025-09-05,603906,0.1
2025-09-05,600026,0.1
2025-09-05,600362,0.1
2025-09-05,601333,0.1
2025-09-05,600938,0.1
2025-09-05,601633,0.1
2025-09-05,688185,0.1
2025-09-05,601916,0.1
2025-09-05,601298,0.1
2025-09-05,600956,0.1
2025-09-08,688185,0.1
2025-09-08,601333,0.1
2025-09-08,600362,0.1
2025-09-08,600026,0.1
2025-09-08,600988,0.1
2025-09-08,601298,0.1
2025-09-08,600938,0.1
2025-09-08,688385,0.1
2025-09-08,601633,0.1
2025-09-08,603906,0.1
2025-09-09,688185,0.1
2025-09-09,600026,0.1
2025-09-09,601333,0.1
2025-09-09,600988,0.1
2025-09-09,600362,0.1
2025-09-09,601633,0.1
2025-09-09,600808,0.1
2025-09-09,001289,0.1
2025-09-09,000063,0.1
2025-09-09,601298,0.1
2025-09-10,600988,0.1
2025-09-10,002202,0.1
2025-09-10,688185,0.1
2025-09-10,601333,0.1
2025-09-10,001289,0.1
2025-09-10,600362,0.1
2025-09-10,600026,0.1
2025-09-10,601298,0.1
2025-09-10,300433,0.1
2025-09-10,600808,0.1
2025-09-11,600362,0.1
2025-09-11,600988,0.1
2025-09-11,001289,0.1
2025-09-11,601333,0.1
2025-09-11,601298,0.1
2025-09-11,600548,0.1
2025-09-11,601319,0.1
2025-09-11,601326,0.1
2025-09-11,688385,0.1
2025-09-11,600808,0.1
2025-09-12,600362,0.1
2025-09-12,600988,0.1
2025-09-12,601319,0.1
2025-09-12,001289,0.1
2025-09-12,688385,0.1
2025-09-12,600026,0.1
2025-09-12,601333,0.1
2025-09-12,605198,0.1
2025-09-12,601600,0.1
2025-09-12,600548,0.1
2025-09-15,601333,0.1
2025-09-15,600362,0.1
2025-09-15,601319,0.1
2025-09-15,600026,0.1
2025-09-15,002202,0.1
2025-09-15,600988,0.1
2025-09-15,688185,0.1
2025-09-15,601088,0.1
2025-09-15,688505,0.1
2025-09-15,601298,0.1
2025-09-16,300759,0.1
2025-09-16,688505,0.1
2025-09-16,600026,0.1
2025-09-16,601333,0.1
2025-09-16,002202,0.1
2025-09-16,601330,0.1
2025-09-16,001289,0.1
2025-09-16,601319,0.1
2025-09-16,601088,0.1
2025-09-16,601298,0.1
