date,code,weight
2025-09-02,688180,0.1
2025-09-03,002594,0.1
2025-09-03,601633,0.1
2025-09-03,601618,0.1
2025-09-03,600362,0.1
2025-09-03,002803,0.1
2025-09-03,601869,0.1
2025-09-03,601319,0.1
2025-09-03,601991,0.1
2025-09-03,601088,0.1
2025-09-03,600012,0.1
2025-09-04,002594,0.1
2025-09-04,601633,0.1
2025-09-04,600362,0.1
2025-09-04,601618,0.1
2025-09-04,601991,0.1
2025-09-04,601088,0.1
2025-09-04,600196,0.1
2025-09-04,600012,0.1
2025-09-04,601319,0.1
2025-09-04,002803,0.1
2025-09-05,002594,0.1
2025-09-05,601633,0.1
2025-09-05,600362,0.1
2025-09-05,601618,0.1
2025-09-05,601869,0.1
2025-09-05,600196,0.1
2025-09-05,601991,0.1
2025-09-05,601088,0.1
2025-09-05,688180,0.1
2025-09-05,600011,0.1
2025-09-08,002594,0.1
2025-09-08,600362,0.1
2025-09-08,601633,0.1
2025-09-08,601869,0.1
2025-09-08,600196,0.1
2025-09-08,601618,0.1
2025-09-08,601991,0.1
2025-09-08,600011,0.1
2025-09-08,688185,0.1
2025-09-08,601088,0.1
2025-09-09,600196,0.1
2025-09-09,601633,0.1
2025-09-09,600362,0.1
2025-09-09,601618,0.1
2025-09-09,601991,0.1
2025-09-09,601088,0.1
2025-09-09,002803,0.1
2025-09-09,688185,0.1
2025-09-09,688180,0.1
2025-09-09,600011,0.1
2025-09-10,600196,0.1
2025-09-10,601633,0.1
2025-09-10,600362,0.1
2025-09-10,601618,0.1
2025-09-10,601991,0.1
2025-09-10,601088,0.1
2025-09-10,601319,0.1
2025-09-10,601333,0.1
2025-09-10,688185,0.1
2025-09-10,600011,0.1
2025-09-11,600362,0.1
2025-09-11,600196,0.1
2025-09-11,601633,0.1
2025-09-11,601618,0.1
2025-09-11,601991,0.1
2025-09-11,601088,0.1
2025-09-11,601319,0.1
2025-09-11,601869,0.1
2025-09-11,688185,0.1
2025-09-11,688331,0.1
2025-09-12,600362,0.1
2025-09-12,600196,0.1
2025-09-12,601618,0.1
2025-09-12,601633,0.1
2025-09-12,601319,0.1
2025-09-12,688185,0.1
2025-09-12,601991,0.1
2025-09-12,601600,0.1
2025-09-12,688331,0.1
2025-09-12,601088,0.1
2025-09-15,600196,0.1
2025-09-15,600362,0.1
2025-09-15,601618,0.1
2025-09-15,688331,0.1
2025-09-15,688185,0.1
2025-09-15,601633,0.1
2025-09-15,601319,0.1
2025-09-15,601298,0.1
2025-09-15,601600,0.1
2025-09-15,601088,0.1
2025-09-16,600362,0.1
2025-09-16,600196,0.1
2025-09-16,601633,0.1
2025-09-16,601618,0.1
2025-09-16,601991,0.1
2025-09-16,601319,0.1
2025-09-16,601600,0.1
2025-09-16,688185,0.1
2025-09-16,601880,0.1
2025-09-16,601088,0.1
